log_id,tower_id,region,timestamp,latency_ms,packet_loss_pct
2331,27,North,2025-04-16 16:49:36.262928,88.56,1.75
2332,46,East,2025-07-16 17:35:14.185928,116.31,1.08
2333,15,West,2025-08-20 09:56:44.837424,64.22,3.29
2334,14,North,2025-02-05 12:44:00.383824,120.14,0.08
2335,21,West,2025-02-21 08:06:56.065423,125.42,4.44
2336,48,East,2025-05-03 03:22:31.468675,93.46,1.22
2337,34,West,2025-04-03 07:30:09.777989,129.49,1.44
2338,26,South,2025-08-17 13:19:52.790038,108.17,2.05
2339,43,West,2025-08-19 11:28:44.418089,77.7,0.13
2340,21,South,2025-06-13 02:49:51.215125,101.46,0.76
2341,21,North,2025-04-27 08:06:30.192139,86.89,0.95
2342,25,South,2025-08-05 03:16:51.842797,103.9,1.69
2343,27,South,2025-05-26 08:56:55.904672,76.46,3.36
2344,26,South,2025-02-14 11:04:12.255217,131.25,2.94
2345,33,North,2025-09-24 13:51:11.887856,110.8,2.46
2346,24,North,2025-01-04 15:12:40.421646,91.4,4.11
2347,11,North,2025-10-12 00:29:00.076022,104.42,3.85
2348,12,East,2025-05-18 11:30:29.450546,99.14,4.83
2349,9,South,2025-07-27 19:56:57.686635,41.06,3.78
2350,23,South,2025-10-22 14:24:21.131771,132.09,4.4
2351,3,West,2025-07-29 04:10:13.156518,98.76,3.99
2352,31,North,2025-01-13 13:32:28.696302,103.27,1.05
2353,12,North,2025-10-09 02:34:03.676277,73.86,1.74
2354,14,East,2025-07-15 06:01:42.343087,103.72,4.66
2355,13,East,2025-10-20 21:23:28.743540,107.42,2.96
2356,4,East,2025-05-13 06:16:37.650175,80.17,0.6
2357,9,West,2025-10-09 04:59:33.968424,113.57,0.94
2358,49,South,2025-09-20 22:12:29.409066,62.5,4.0
2359,4,West,2025-04-13 14:30:55.447229,96.14,3.74
2360,31,North,2025-03-23 19:29:53.089506,73.21,1.41
2361,2,North,2025-01-31 02:28:57.169423,100.66,4.78
2362,47,North,2025-07-20 10:24:34.351289,92.34,1.96
2363,46,North,2025-04-30 19:34:11.378711,108.81,3.47
2364,47,North,2025-08-25 19:49:31.755562,98.5,3.6
2365,6,South,2025-08-18 10:56:50.841532,108.27,3.44
2366,28,North,2025-08-13 22:18:39.158525,101.09,4.48
2367,12,East,2025-06-30 08:00:39.749361,121.22,1.45
2368,18,West,2025-03-01 16:59:51.477014,117.99,1.52
2369,18,West,2025-04-14 08:26:49.823156,85.98,2.81
2370,32,West,2025-07-31 10:35:10.723307,119.52,1.25
2371,16,South,2025-02-25 02:39:31.029935,107.25,0.93
2372,9,East,2025-06-17 17:46:40.109324,123.25,2.71
2373,17,North,2025-07-26 02:06:28.504413,80.81,1.76
2374,40,South,2025-09-12 18:10:17.744282,76.36,0.32
2375,15,South,2025-01-04 15:56:03.850260,76.69,3.23
2376,27,West,2025-01-30 22:13:59.386898,129.41,1.78
2377,23,West,2025-02-01 19:52:30.660050,123.7,3.45
2378,44,North,2025-05-17 14:20:50.828696,117.97,0.57
2379,36,North,2025-03-09 05:02:26.751149,74.45,0.14
2380,28,East,2025-03-28 18:39:36.578135,118.22,2.07
2381,9,West,2025-03-01 03:25:32.244689,75.53,3.52
2382,39,North,2025-01-08 06:14:03.134264,50.45,1.54
2383,18,West,2025-01-29 03:54:25.302326,91.94,3.43
2384,27,North,2025-10-15 11:25:47.945278,96.61,2.84
2385,47,East,2025-07-21 03:02:25.419362,126.5,2.69
2386,34,South,2025-09-13 21:53:02.804092,80.55,2.35
2387,28,East,2025-10-19 03:31:36.165291,145.38,3.3
2388,6,West,2025-07-15 10:52:16.017138,103.77,1.44
2389,1,South,2025-08-05 21:25:10.023848,97.84,3.2
2390,1,East,2025-02-06 18:00:45.440496,97.74,4.36
2391,8,South,2025-09-20 08:07:52.115468,76.28,3.78
2392,37,South,2025-02-09 19:00:50.926480,93.51,4.16
2393,32,North,2025-07-21 01:29:24.134640,105.24,4.3
2394,44,North,2025-10-03 15:36:04.054453,118.67,0.08
2395,7,North,2025-06-23 09:27:32.616859,92.77,2.48
2396,24,North,2025-10-24 06:07:28.168816,103.57,2.36
2397,7,East,2025-10-02 10:57:45.740101,115.28,0.85
2398,5,South,2025-08-02 02:06:10.458810,92.19,1.76
2399,13,South,2025-03-19 14:23:58.503996,120.07,4.66
2400,15,West,2025-05-24 00:49:38.742949,110.97,4.38
2401,19,West,2025-10-14 18:20:57.965304,116.51,0.39
2402,18,West,2025-07-15 15:59:58.899356,65.48,1.29
2403,10,West,2025-10-10 15:12:07.509637,94.39,4.38
2404,31,West,2025-03-26 15:50:08.988286,87.68,1.74
2405,41,North,2025-05-11 18:58:17.973434,61.74,2.29
2406,10,West,2025-10-04 17:17:21.606980,135.55,4.85
2407,22,South,2025-08-24 19:46:56.413735,118.14,2.1
2408,9,West,2025-04-10 01:30:28.335434,70.96,0.31
2409,27,North,2025-02-19 14:41:40.187013,127.31,0.49
2410,4,East,2025-01-23 15:59:23.790711,99.07,0.35
2411,46,North,2025-08-27 00:54:00.798504,109.0,3.62
2412,27,East,2025-04-28 06:08:59.054833,88.21,2.83
2413,39,South,2025-04-12 21:30:49.655789,119.91,3.83
2414,1,West,2025-01-19 09:31:17.759813,98.37,4.06
2415,34,South,2025-10-20 17:08:32.873420,110.13,2.29
2416,38,West,2025-03-23 01:41:08.332107,122.24,4.32
2417,1,East,2025-05-15 22:53:21.074914,112.84,1.94
2418,1,East,2025-05-31 14:53:47.042419,92.34,0.6
2419,15,West,2025-10-12 10:30:32.889067,98.47,3.51
2420,41,West,2025-07-06 22:38:19.984211,66.77,4.93
2421,44,East,2025-02-24 15:49:08.225571,117.21,2.61
2422,35,West,2025-05-31 17:21:46.406384,44.65,2.7
2423,45,West,2025-02-14 01:40:49.801903,94.78,0.01
2424,10,North,2025-08-24 11:09:27.549352,100.19,0.49
2425,44,South,2025-03-08 21:28:11.925836,106.06,1.02
2426,33,South,2025-07-17 01:30:19.294229,88.22,4.47
2427,3,North,2025-10-07 13:03:12.766629,98.11,2.55
2428,15,North,2025-08-08 03:16:14.885212,103.63,0.88
2429,2,South,2025-02-01 15:18:57.627290,103.27,4.26
2430,12,South,2025-01-23 08:04:05.793552,102.58,2.17
2431,20,East,2025-06-25 00:14:37.740423,92.93,0.2
2432,15,South,2025-03-18 18:15:39.414321,104.55,3.77
2433,50,North,2025-05-17 13:54:18.906363,125.95,4.09
2434,14,North,2025-10-02 14:43:03.288658,98.41,4.58
2435,31,North,2025-02-15 14:18:11.960339,104.29,0.76
2436,10,North,2025-07-16 03:25:46.324623,98.07,0.41
2437,39,East,2025-10-13 18:10:30.738877,124.75,2.37
2438,2,North,2025-07-23 13:51:17.249648,94.85,4.15
2439,48,South,2025-03-23 14:42:35.241093,82.81,4.74
2440,13,North,2025-08-03 10:27:39.774070,113.59,0.3
2441,2,North,2025-10-05 02:18:09.559200,93.91,2.5
2442,40,South,2025-06-26 00:28:19.633255,112.41,2.11
2443,10,East,2025-06-07 20:50:31.241977,90.81,0.96
2444,24,East,2025-10-15 21:45:47.895064,78.73,1.02
2445,27,North,2025-05-31 07:14:01.267472,99.04,3.99
2446,5,West,2025-05-14 13:40:52.366042,72.65,2.84
2447,5,North,2025-09-16 13:02:01.261231,105.62,3.45
2448,32,North,2025-08-28 05:03:52.143350,116.18,3.34
2449,16,East,2025-08-29 13:44:22.183225,137.4,0.35
2450,25,West,2025-06-15 10:45:37.130870,90.02,4.3
2451,49,North,2025-01-02 00:18:50.702441,85.63,3.84
2452,30,South,2025-10-20 06:28:48.654268,115.67,0.06
2453,44,South,2025-09-08 13:21:41.566686,114.17,4.07
2454,30,West,2025-05-28 15:54:51.574030,115.51,0.02
2455,6,South,2025-06-23 18:05:51.643213,137.79,0.78
2456,14,North,2025-10-14 09:58:10.755439,100.23,3.25
2457,4,North,2025-04-20 22:35:26.771521,142.71,0.73
2458,21,South,2025-07-28 20:31:13.886787,93.27,0.93
2459,10,South,2025-05-03 17:07:21.704298,87.1,1.13
2460,13,West,2025-07-13 16:09:22.396827,85.41,1.98
2461,27,East,2025-10-21 16:48:03.583667,84.29,3.88
2462,38,East,2025-01-28 18:32:20.203485,138.98,3.6
2463,47,North,2025-06-13 18:18:33.223890,123.54,4.93
2464,45,South,2025-10-22 08:15:04.254930,136.68,4.43
2465,42,South,2025-01-25 15:28:43.161455,64.57,1.48
2466,49,South,2025-05-21 19:02:31.763144,75.4,0.76
2467,21,North,2025-08-23 18:59:23.892235,93.99,1.53
2468,48,North,2025-07-18 10:15:07.020282,91.06,4.81
2469,9,East,2025-02-24 02:24:38.844860,104.39,1.86
2470,29,West,2025-01-13 01:08:36.541803,100.71,2.29
2471,8,South,2025-04-28 16:10:55.701123,80.14,0.72
2472,41,South,2025-02-28 12:09:40.211973,89.02,4.73
2473,15,West,2025-08-02 03:47:01.645069,95.06,0.93
2474,24,South,2025-10-02 14:20:15.157327,77.41,1.82
2475,38,East,2025-07-13 03:59:09.698870,97.48,1.36
2476,38,North,2025-04-21 01:06:38.985005,78.54,1.76
2477,11,North,2025-01-26 23:52:01.893146,96.93,4.92
2478,35,East,2025-07-13 19:58:11.138829,82.67,1.64
2479,24,East,2025-08-14 05:44:28.487260,118.14,0.38
2480,36,West,2025-02-12 20:47:29.974138,108.12,2.31
2481,50,North,2025-03-01 03:31:21.256529,107.61,3.8
2482,1,North,2025-08-09 11:10:00.883094,113.81,2.62
2483,5,South,2025-07-01 15:02:33.952404,109.19,1.52
2484,38,South,2025-05-30 20:35:48.350693,118.27,0.18
2485,45,West,2025-01-20 07:05:26.873163,102.67,1.49
2486,10,West,2025-06-15 13:52:20.745360,113.51,0.75
2487,31,North,2025-04-05 06:17:09.130553,106.99,4.07
2488,22,East,2025-06-13 13:15:51.330024,106.84,3.23
2489,35,East,2025-09-13 12:59:50.209793,71.5,0.04
2490,19,North,2025-05-18 15:05:08.954558,80.51,4.17
2491,35,West,2025-11-02 00:52:42.186031,104.59,2.52
2492,41,North,2025-01-12 08:19:10.341582,85.51,2.63
2493,5,North,2025-01-18 04:05:05.036218,98.43,0.32
2494,43,South,2025-08-30 07:21:35.228604,89.69,3.95
2495,39,West,2025-01-14 02:45:04.909652,90.4,0.2
2496,41,North,2025-02-06 04:51:12.298247,100.6,3.06
2497,33,East,2025-09-05 05:25:44.207475,94.54,2.77
2498,11,South,2025-07-24 09:46:53.954774,126.89,4.0
2499,48,South,2025-05-21 09:42:47.427415,73.17,3.07
2500,7,West,2025-07-27 16:53:39.136747,110.77,3.14
2501,40,East,2025-09-25 19:05:42.282079,114.69,4.85
2502,47,South,2025-02-15 15:02:01.410324,128.45,0.99
2503,30,South,2025-06-27 11:03:51.656942,101.07,3.36
2504,7,East,2025-10-11 06:47:25.354409,112.56,0.5
2505,29,South,2025-01-12 07:06:23.215115,126.59,3.53
2506,46,East,2025-02-13 08:54:12.306647,88.21,0.2
2507,37,North,2025-07-20 06:38:50.542271,82.77,4.98
2508,50,West,2025-05-25 08:10:28.872451,101.95,4.49
2509,33,East,2025-10-09 04:49:26.835949,95.47,3.6
2510,10,North,2025-01-15 00:42:41.376305,112.98,2.21
2511,44,South,2025-08-03 19:35:19.561333,74.21,1.61
2512,26,South,2025-02-09 23:38:56.857819,125.07,2.12
2513,5,West,2025-02-22 18:17:23.572413,104.76,1.74
2514,13,South,2025-01-16 07:15:59.732902,94.91,2.0
2515,2,North,2025-04-05 03:23:33.801345,99.83,2.72
2516,46,East,2025-09-01 02:52:12.781450,119.52,4.78
2517,46,West,2025-05-20 17:38:40.042626,109.58,1.86
2518,47,South,2025-02-22 06:49:27.534689,99.46,1.86
2519,15,West,2025-07-01 01:03:11.854201,95.94,3.7
2520,34,North,2025-09-08 12:03:50.905198,96.79,3.85
2521,25,South,2025-02-02 13:41:40.618258,112.1,2.93
2522,27,West,2025-06-02 06:45:14.916086,94.39,1.07
2523,30,East,2025-09-02 19:08:33.506902,110.5,4.57
2524,29,South,2025-03-09 13:32:26.038557,52.23,4.87
2525,24,West,2025-09-04 09:56:46.197649,83.31,0.4
2526,12,East,2025-05-11 13:17:48.385420,86.18,2.81
2527,22,East,2025-09-06 13:54:10.571543,99.24,0.37
2528,6,West,2025-10-28 20:35:50.598969,95.79,2.03
2529,19,North,2025-07-27 19:14:48.439920,87.22,4.35
2530,25,South,2025-04-10 07:36:56.162194,78.39,3.73
2531,17,East,2025-10-26 21:59:33.464776,84.59,3.83
2532,14,West,2025-06-26 10:13:32.869539,130.41,2.23
2533,11,North,2025-02-12 01:34:41.263102,87.16,3.74
2534,18,West,2025-09-14 05:00:00.151800,59.47,4.51
2535,9,South,2025-08-31 22:29:34.349549,100.69,0.16
2536,31,North,2025-08-23 02:13:37.232156,87.16,2.34
2537,16,West,2025-07-01 16:04:14.469129,93.95,4.66
2538,24,North,2025-04-13 18:27:29.412843,116.83,3.15
2539,45,North,2025-02-06 23:39:40.939313,95.36,1.97
2540,10,West,2025-02-13 06:18:12.289435,93.16,0.85
2541,12,North,2025-05-08 04:00:36.461747,33.58,4.78
2542,27,West,2025-08-02 06:49:25.286318,88.2,2.17
2543,19,East,2025-06-19 12:22:51.876942,94.63,2.48
2544,31,West,2025-05-15 08:49:16.285353,106.95,1.74
2545,16,North,2025-10-11 13:06:38.180713,66.41,4.13
2546,14,West,2025-01-13 11:11:53.617717,75.83,2.26
2547,32,South,2025-01-31 14:54:51.854467,107.42,0.3
2548,21,West,2025-09-17 13:25:21.812274,100.36,2.44
2549,19,East,2025-07-07 14:22:05.950655,89.12,3.06
2550,3,West,2025-08-27 04:59:07.301850,108.55,1.2
2551,34,South,2025-01-05 18:54:23.258839,92.23,1.65
2552,49,South,2025-05-30 03:56:42.156319,116.51,2.99
2553,25,North,2025-01-02 22:40:44.307692,88.37,2.08
2554,16,East,2025-02-24 22:57:17.847239,82.89,1.77
2555,10,East,2025-01-28 07:19:20.980469,148.83,2.83
2556,9,East,2025-07-19 15:23:15.331188,112.19,3.27
2557,10,South,2025-09-29 16:09:47.944947,85.16,3.8
2558,2,East,2025-05-08 11:51:39.367185,92.36,4.25
2559,40,South,2025-09-05 07:41:38.137781,88.45,2.49
2560,4,West,2025-08-25 15:30:01.965442,69.8,2.67
2561,25,South,2025-08-01 01:52:38.862624,93.49,3.61
2562,11,East,2025-03-05 03:35:18.215389,102.27,0.31
2563,47,North,2025-07-15 23:41:00.454851,125.74,2.26
2564,44,South,2025-06-10 05:28:37.217340,97.51,0.75
2565,6,West,2025-05-07 05:03:04.940274,90.71,0.92
2566,25,East,2025-10-15 08:22:22.104733,128.48,4.71
2567,14,North,2025-07-07 00:22:28.568827,123.42,1.71
2568,23,West,2025-01-12 12:34:21.439251,102.15,1.68
2569,18,North,2025-02-25 03:16:29.218865,100.3,0.7
2570,25,North,2025-06-03 02:55:39.709743,106.73,1.1
2571,39,West,2025-10-19 02:07:24.044019,88.14,2.31
2572,23,North,2025-07-12 02:48:14.935138,99.53,2.09
2573,40,West,2025-08-28 17:09:54.060431,87.46,4.91
2574,5,North,2025-04-17 13:14:53.180056,124.15,0.9
2575,36,West,2025-01-02 09:35:48.093931,83.72,3.67
2576,17,East,2025-03-14 04:18:06.946824,103.61,4.97
2577,2,North,2025-02-05 23:51:34.703908,104.53,2.42
2578,17,West,2025-06-12 09:45:43.483844,125.96,4.18
2579,4,East,2025-01-30 07:25:14.078504,90.49,0.45
2580,43,West,2025-04-21 20:31:12.557915,86.72,1.36
2581,48,South,2025-08-22 03:26:23.853116,111.07,3.89
2582,28,East,2025-06-15 07:46:35.062006,108.41,3.16
2583,5,East,2025-03-09 04:00:36.508171,137.26,1.95
2584,29,East,2025-08-24 23:05:46.338987,102.49,4.21
2585,11,South,2025-07-21 23:02:54.779548,123.7,2.68
2586,49,West,2025-03-26 16:09:07.577698,121.23,4.43
2587,34,South,2025-03-01 08:07:35.868104,86.63,3.89
2588,8,South,2025-09-02 00:18:22.448264,72.11,2.46
2589,9,North,2025-07-29 21:34:28.559678,93.8,1.85
2590,36,West,2025-10-24 16:28:40.198746,115.7,4.44
2591,25,North,2025-05-26 07:38:58.380680,126.33,1.66
2592,26,West,2025-02-24 00:14:45.116981,41.83,1.38
2593,35,South,2025-07-25 06:33:30.989540,83.61,4.4
2594,7,West,2025-01-14 04:57:52.799986,106.73,3.9
2595,11,East,2025-07-17 12:41:57.396110,111.92,3.01
2596,9,East,2025-03-29 07:39:14.244701,81.0,0.92
2597,40,West,2025-05-14 03:29:30.617442,87.4,3.5
2598,10,North,2025-04-13 09:34:10.106175,68.59,3.19
2599,45,North,2025-09-04 15:05:35.797807,131.14,3.79
2600,13,North,2025-08-21 07:26:32.111563,103.74,3.09
2601,27,South,2025-01-14 06:26:55.674988,87.17,4.41
2602,42,East,2025-08-15 19:10:49.014589,122.21,3.07
2603,26,North,2025-10-11 07:07:30.430235,103.72,1.09
2604,44,North,2025-02-23 21:02:20.655433,125.93,2.71
2605,25,South,2025-08-29 14:33:01.663625,129.04,2.38
2606,18,East,2025-05-29 13:55:56.967002,81.05,4.18
2607,46,West,2025-02-05 13:15:12.046548,123.52,1.09
2608,33,West,2025-10-02 04:10:52.562557,122.7,4.92
2609,1,East,2025-08-09 23:24:00.566108,108.6,1.65
2610,27,East,2025-07-01 13:17:14.902606,110.17,2.68
2611,49,South,2025-04-10 20:23:16.488683,102.37,0.73
2612,14,South,2025-03-02 21:07:20.549985,77.68,2.77
2613,34,West,2025-07-27 07:53:11.642622,76.3,2.49
2614,34,East,2025-04-10 18:16:31.505305,132.1,4.38
2615,4,West,2025-08-27 14:38:33.380112,103.7,0.85
2616,41,North,2025-04-10 21:33:48.585335,95.04,0.18
2617,36,East,2025-01-31 00:55:09.174440,111.4,2.03
2618,31,North,2025-08-14 23:33:32.292271,86.48,4.36
2619,42,South,2025-09-24 10:58:32.448961,91.6,3.58
2620,48,South,2025-04-26 00:43:44.997514,100.43,0.55
2621,49,East,2025-03-09 14:12:14.121464,89.25,1.73
2622,42,North,2025-05-25 06:29:18.339356,109.37,3.81
2623,20,East,2025-05-29 09:07:37.043501,97.39,4.15
2624,29,East,2025-09-30 18:26:07.492207,109.23,0.95
2625,21,West,2025-02-14 09:32:12.652396,111.11,0.96
2626,17,West,2025-10-12 05:22:08.744459,121.67,1.51
2627,15,South,2025-05-20 08:52:07.723861,93.85,1.02
2628,47,West,2025-04-29 15:27:41.882453,80.64,3.22
2629,31,North,2025-02-11 18:46:46.369649,146.66,4.57
2630,46,North,2025-08-09 11:46:15.848341,125.92,2.53
2631,30,East,2025-07-13 14:18:28.731825,67.26,1.34
2632,10,West,2025-10-26 19:48:23.226092,150.47,0.28
2633,14,North,2025-03-03 22:33:17.568256,88.2,2.75
2634,50,North,2025-02-08 23:11:53.672049,97.59,1.54
2635,29,West,2025-08-01 00:47:27.237409,77.87,4.66
2636,48,South,2025-01-19 06:31:48.231405,102.03,4.47
2637,34,West,2025-02-11 19:29:30.466390,89.11,3.07
2638,40,West,2025-09-18 20:55:17.070701,78.45,0.48
2639,27,South,2025-05-21 11:14:47.062545,74.37,4.58
2640,38,South,2025-02-22 10:35:15.949873,85.02,4.26
2641,26,North,2025-04-16 05:48:05.764745,113.27,4.65
2642,7,West,2025-09-29 12:26:31.939528,152.05,4.66
2643,26,West,2025-07-04 21:38:04.038614,109.55,2.71
2644,22,South,2025-08-30 20:21:37.565865,81.65,0.09
2645,40,North,2025-07-15 10:15:21.620999,93.01,4.46
2646,43,South,2025-07-07 07:39:12.035702,118.06,2.97
2647,39,South,2025-02-22 01:16:55.148298,93.71,0.57
2648,12,South,2025-10-25 03:57:39.304198,126.51,2.17
2649,46,East,2025-09-19 21:34:06.522243,143.55,0.53
2650,14,West,2025-01-27 11:43:00.128874,63.5,4.96
2651,32,East,2025-09-20 12:02:56.584580,85.23,2.63
2652,15,East,2025-05-30 20:27:21.487074,87.46,2.69
2653,30,North,2025-11-01 23:38:01.837961,129.88,2.58
2654,18,North,2025-07-01 05:00:40.363857,93.39,3.05
2655,32,South,2025-09-14 09:07:51.973736,119.55,0.09
2656,46,North,2025-03-27 12:19:36.501222,103.59,2.03
2657,43,North,2025-08-12 14:43:51.594260,95.81,2.29
2658,2,North,2025-08-14 12:01:27.854960,112.17,4.91
2659,13,North,2025-03-17 13:16:48.117449,130.19,4.18
2660,40,West,2025-04-11 06:07:07.001460,40.66,3.69
2661,40,East,2025-06-27 11:57:22.382338,122.94,4.48
2662,41,North,2025-10-01 04:14:26.661897,98.7,4.78
2663,34,North,2025-07-01 06:24:48.928227,104.16,2.22
2664,12,North,2025-02-15 15:09:06.767671,119.72,3.87
2665,26,East,2025-06-25 17:33:56.242053,105.34,0.44
2666,9,West,2025-01-02 13:19:40.355644,133.57,4.63
2667,49,North,2025-10-28 05:49:49.191409,57.52,3.15
2668,31,South,2025-01-13 06:29:30.066326,86.2,3.37
2669,24,North,2025-05-25 04:00:22.832991,110.45,1.45
2670,33,East,2025-08-24 10:24:56.328389,91.03,0.93
2671,34,East,2025-01-11 07:09:42.328178,130.96,4.83
2672,3,South,2025-06-12 16:32:43.275289,87.43,4.05
2673,3,South,2025-05-27 19:21:07.710376,102.03,1.45
2674,18,North,2025-09-02 10:37:54.273983,84.93,4.14
2675,2,South,2025-09-09 13:43:45.495203,98.05,2.51
2676,19,South,2025-05-19 14:07:34.002325,66.33,1.2
2677,5,West,2025-03-15 16:07:19.347785,73.5,2.23
2678,12,East,2025-06-21 01:43:16.040747,142.1,1.81
2679,7,South,2025-01-04 19:19:39.774481,100.33,1.68
2680,44,North,2025-08-13 03:43:56.476156,92.7,0.01
2681,42,West,2025-10-18 23:26:46.168903,77.92,1.97
2682,12,South,2025-02-10 15:37:59.795362,80.84,0.66
2683,38,West,2025-04-01 14:30:19.985203,139.04,3.15
2684,36,East,2025-07-18 09:07:54.394644,101.56,4.02
2685,3,West,2025-01-28 18:59:55.089798,122.28,4.05
2686,8,South,2025-05-27 23:07:40.675923,44.0,2.14
2687,9,West,2025-04-04 09:00:30.843099,88.57,2.09
2688,36,North,2025-08-04 10:20:53.583515,135.25,3.8
2689,6,East,2025-09-20 19:01:15.006469,89.94,1.12
2690,20,West,2025-08-17 21:41:01.517211,79.73,1.8
2691,12,North,2025-01-08 11:28:33.006777,108.58,3.99
2692,6,North,2025-05-20 07:45:55.927118,70.88,3.93
2693,42,East,2025-08-25 10:09:03.055142,66.78,4.18
2694,20,South,2025-09-25 18:40:50.824249,131.0,3.65
2695,38,East,2025-05-05 04:00:35.340538,84.83,2.34
2696,28,West,2025-08-30 22:39:08.103633,112.45,4.31
2697,3,East,2025-04-24 11:08:55.659388,140.04,2.94
2698,12,South,2025-05-23 05:16:26.267665,100.88,4.21
2699,48,West,2025-07-14 00:27:42.408274,111.71,0.62
2700,22,West,2025-09-21 13:06:34.242002,66.57,3.45
2701,27,West,2025-01-22 15:44:28.424364,83.07,0.62
2702,34,East,2025-10-01 16:05:23.958401,134.88,2.1
2703,43,North,2025-04-12 23:21:43.103208,92.82,1.92
2704,12,East,2025-01-11 00:29:54.621113,73.99,3.69
2705,6,South,2025-05-11 11:01:24.986922,110.59,0.11
2706,7,North,2025-03-24 15:21:31.156737,127.12,4.66
2707,27,East,2025-10-17 19:13:41.219021,90.0,2.9
2708,16,East,2025-06-16 03:42:56.712004,110.64,2.33
2709,47,West,2025-09-01 08:36:59.447516,118.73,2.19
2710,14,South,2025-08-30 06:43:20.999595,96.15,0.38
2711,4,South,2025-01-25 19:10:15.604636,93.2,0.46
2712,39,South,2025-09-27 19:33:18.538928,139.06,3.95
2713,27,East,2025-08-14 08:57:03.348439,75.49,0.04
2714,42,West,2025-01-17 18:56:54.389053,102.7,2.12
2715,30,West,2025-10-17 13:32:36.463925,97.83,0.38
2716,39,East,2025-07-26 15:42:58.837586,97.68,1.03
2717,33,West,2025-09-29 23:58:34.447682,117.46,2.26
2718,34,North,2025-02-03 23:46:16.962430,112.18,2.53
2719,20,South,2025-04-22 23:38:38.189313,106.0,3.7
2720,18,South,2025-07-09 15:33:51.134698,66.89,3.03
2721,4,North,2025-04-22 23:29:56.424127,81.48,3.9
2722,32,East,2025-02-23 16:28:46.664516,94.76,1.82
2723,13,East,2025-06-21 03:57:08.075291,101.9,3.69
2724,42,East,2025-01-21 12:35:40.129699,134.57,4.54
2725,22,East,2025-08-06 06:41:50.189941,101.36,2.56
2726,22,North,2025-03-04 16:56:46.188577,116.36,1.33
2727,29,East,2025-10-28 13:40:43.177332,98.6,0.64
2728,37,South,2025-03-15 02:18:36.443463,114.51,2.16
2729,2,North,2025-02-04 18:49:12.459270,100.15,2.81
2730,42,South,2025-05-27 13:38:53.868375,78.34,1.69
2731,43,East,2025-10-15 16:09:11.049036,111.58,1.83
2732,10,South,2025-06-27 16:45:07.244403,109.34,3.8
2733,20,North,2025-10-21 18:51:29.780515,71.38,0.62
2734,3,East,2025-03-06 06:18:07.146292,98.6,1.73
2735,26,West,2025-08-17 04:59:45.475061,98.4,2.26
2736,4,East,2025-03-11 01:18:12.455697,87.77,1.5
2737,23,North,2025-04-19 00:57:44.936972,77.27,3.92
2738,33,North,2025-03-23 21:28:59.723889,104.63,1.66
2739,33,North,2025-07-28 08:41:31.102382,132.08,4.45
2740,33,West,2025-03-26 21:26:09.605206,113.59,4.18
2741,26,East,2025-01-20 09:51:32.408916,68.98,2.52
2742,9,South,2025-04-16 17:56:08.898695,130.1,3.84
2743,9,East,2025-05-29 22:30:02.663633,126.46,2.16
2744,39,North,2025-06-11 07:54:39.878892,88.97,1.66
2745,13,North,2025-02-07 14:05:57.574545,134.59,5.0
2746,49,South,2025-08-06 10:17:09.361957,70.18,2.46
2747,48,West,2025-07-27 18:35:18.583366,89.74,0.21
2748,7,East,2025-06-13 05:17:27.417364,91.13,2.79
2749,46,East,2025-03-31 12:35:00.902362,71.56,3.48
2750,20,North,2025-07-10 04:55:40.449565,104.3,3.71
2751,41,South,2025-09-03 00:29:57.404263,83.81,4.95
2752,23,East,2025-10-17 13:51:36.926476,74.98,1.87
2753,17,West,2025-09-05 17:52:08.231057,94.32,3.97
2754,3,East,2025-10-16 04:51:22.103460,131.36,3.85
2755,36,West,2025-01-21 02:27:42.224755,117.8,4.7
2756,28,East,2025-10-01 04:49:59.382450,108.42,2.9
2757,11,East,2025-05-21 06:03:54.096257,89.08,3.79
2758,29,South,2025-01-25 13:22:23.957460,71.71,3.25
2759,37,North,2025-10-03 01:15:20.604352,77.64,2.5
2760,40,North,2025-03-30 07:58:26.314706,116.44,3.73
2761,2,South,2025-10-21 00:39:00.179927,83.64,0.93
2762,47,East,2025-02-03 11:59:49.322290,102.46,1.1
2763,3,East,2025-03-26 12:35:42.341310,108.66,2.52
2764,35,West,2025-08-02 12:36:15.717751,67.93,1.02
2765,45,West,2025-06-02 00:45:51.903688,99.55,4.34
2766,43,North,2025-09-26 00:31:07.059920,106.87,4.24
2767,28,South,2025-06-09 11:50:20.709190,137.5,0.96
2768,47,West,2025-07-12 03:25:32.407022,102.09,3.44
2769,20,South,2025-03-31 19:14:14.464357,115.36,0.42
2770,18,East,2025-10-24 23:50:05.944037,89.47,3.87
2771,29,South,2025-06-15 20:21:47.358008,120.66,2.44
2772,1,East,2025-02-10 10:36:00.690929,73.8,1.83
2773,39,South,2025-04-17 04:46:10.072093,109.37,0.21
2774,24,East,2025-05-16 23:02:25.806060,103.05,4.59
2775,34,East,2025-07-17 11:24:09.025817,124.64,1.92
2776,50,North,2025-03-31 07:05:16.514592,108.75,2.36
2777,7,East,2025-01-20 06:46:25.624347,95.25,2.67
2778,26,East,2025-09-25 00:59:52.546774,120.56,0.1
2779,7,West,2025-03-13 03:57:41.404874,108.43,3.58
2780,4,West,2025-10-18 05:10:34.723375,79.69,2.91
